Country Name,Country Code,Indicator Name,Indicator Code,2000,2005,2010,2015
Poland,POL,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,1329693.0,894017.0,764390.0,635602.0
Poland,POL,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,3.0,3.0,3.0
Poland,POL,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,4.0,4.0
Portugal,PRT,Internet users (per 100 people),IT.NET.USER.P2,16.43046769,34.99,53.3,68.6329
Portugal,PRT,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Portugal,PRT,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Portugal,PRT,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,373164.0,331000.0,335554.0,323385.0
Portugal,PRT,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,182433.0,161669.0,164015.0,158811.0
Portugal,PRT,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,318446.0,321151.0,312548.0,282449.0
Portugal,PRT,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,155410.0,156313.0,151972.0,138446.0
Portugal,PRT,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,658212.0,636105.0,655234.0,611649.0
Portugal,PRT,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,792816.0,683048.0,673868.0,653534.0
Portugal,PRT,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,404742.0,349315.0,344761.0,330509.0
Portugal,PRT,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,114838.0,107542.0,111516.0,105631.0
Portugal,PRT,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,419652.0,352048.0,338314.0,330149.0
Portugal,PRT,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,205641.0,172064.0,165092.0,164214.0
Portugal,PRT,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Portugal,PRT,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Puerto Rico,PRI,Internet users (per 100 people),IT.NET.USER.P2,10.47464821,23.40005045,45.3,79.46876883
Puerto Rico,PRI,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Puerto Rico,PRI,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Puerto Rico,PRI,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,184872.0,181603.0,172343.0,155141.0
Puerto Rico,PRI,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,90667.0,89314.0,83758.0,73936.0
Puerto Rico,PRI,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,123342.0,109486.0,97092.0,90290.0
Puerto Rico,PRI,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,60112.0,52967.0,46920.0,43735.0
Puerto Rico,PRI,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,365792.0,349976.0,316356.0,283342.0
Puerto Rico,PRI,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,373966.0,363846.0,350694.0,321083.0
Puerto Rico,PRI,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,190463.0,185159.0,178561.0,167407.0
Puerto Rico,PRI,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,60563.0,59937.0,55497.0,49112.0
Puerto Rico,PRI,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,189094.0,182243.0,178351.0,165942.0
Puerto Rico,PRI,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,92836.0,89373.0,88375.0,79740.0
Puerto Rico,PRI,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Puerto Rico,PRI,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Qatar,QAT,Internet users (per 100 people),IT.NET.USER.P2,4.863679179,24.73349378,69.0,92.88482645
Qatar,QAT,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Qatar,QAT,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Qatar,QAT,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,26688.0,29543.0,33729.0,51788.0
Qatar,QAT,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,12791.0,14959.0,16950.0,24275.0
Qatar,QAT,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,31048.0,34889.0,49190.0,72495.0
Qatar,QAT,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,14991.0,17593.0,23776.0,35087.0
Qatar,QAT,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,58076.0,66379.0,84272.0,126667.0
Qatar,QAT,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,51878.0,56211.0,68143.0,104820.0
Qatar,QAT,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,27321.0,27548.0,35395.0,60214.0
Qatar,QAT,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,9254.0,10827.0,13029.0,19568.0
Qatar,QAT,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,25190.0,26668.0,34414.0,53032.0
Qatar,QAT,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,11766.0,13704.0,15798.0,20331.0
Qatar,QAT,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Qatar,QAT,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Romania,ROU,Internet users (per 100 people),IT.NET.USER.P2,3.613717291,21.5,39.93,55.7632
Romania,ROU,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Romania,ROU,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Romania,ROU,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1427020.0,1093655.0,884660.0,845294.0
Romania,ROU,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,696219.0,533170.0,430875.0,411776.0
Romania,ROU,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,896663.0,885096.0,841176.0,615011.0
Romania,ROU,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,436676.0,431008.0,409568.0,299234.0
Romania,ROU,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,1228827.0,892750.0,865928.0,1054993.0
Romania,ROU,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,2807753.0,2496124.0,1817444.0,1694225.0
Romania,ROU,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,1438230.0,1278954.0,932856.0,869290.0
Romania,ROU,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,343627.0,227332.0,220174.0,210171.0
Romania,ROU,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,1380733.0,1402469.0,932784.0,848931.0
Romania,ROU,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,673304.0,684000.0,453713.0,413159.0
Romania,ROU,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Romania,ROU,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,4.0,3.0
Russian Federation,RUS,Internet users (per 100 people),IT.NET.USER.P2,1.977230109,15.2266732,43.0,73.41
Russian Federation,RUS,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Russian Federation,RUS,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,16.0,16.0,16.0
Russian Federation,RUS,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,12361543.0,9917724.0,7023189.0,6484927.0
Russian Federation,RUS,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,6049777.0,4845374.0,3421218.0,3162231.0
Russian Federation,RUS,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,5656882.0,5107356.0,5826500.0,6641546.0
Russian Federation,RUS,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,2757026.0,2490112.0,2842770.0,3240557.0
Russian Federation,RUS,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,5971921.0,5572166.0,5123602.0,5951558.0
Russian Federation,RUS,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,17236520.0,14990018.0,10599683.0,8981938.0
Russian Federation,RUS,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,8790409.0,7658174.0,5435509.0,4602844.0
Russian Federation,RUS,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2170679.0,1497152.0,1239308.0,1434283.0
Russian Federation,RUS,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,4874976.0,5072294.0,3576494.0,2497011.0
Russian Federation,RUS,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,2396333.0,2486470.0,1742956.0,1216863.0
Russian Federation,RUS,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,5.0,5.0,5.0,5.0
Russian Federation,RUS,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,4.0,4.0
Rwanda,RWA,Internet users (per 100 people),IT.NET.USER.P2,0.06283146,0.556041165,8.0,18.0
Rwanda,RWA,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Rwanda,RWA,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Rwanda,RWA,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,650921.0,653177.0,689159.0,806683.0
Rwanda,RWA,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,334475.0,330035.0,348242.0,404795.0
Rwanda,RWA,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,598392.0,820417.0,915351.0,1021296.0
Rwanda,RWA,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,307417.0,409353.0,459163.0,510380.0
Rwanda,RWA,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,1350758.0,1360078.0,1615365.0,1848890.0
Rwanda,RWA,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,1216279.0,1366879.0,1299032.0,1547792.0
Rwanda,RWA,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,584509.0,683093.0,637832.0,771356.0
Rwanda,RWA,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,233929.0,203938.0,251933.0,283641.0
Rwanda,RWA,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,565358.0,713702.0,609873.0,741109.0
Rwanda,RWA,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,297295.0,353751.0,312958.0,371641.0
Rwanda,RWA,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Rwanda,RWA,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Samoa,WSM,Internet users (per 100 people),IT.NET.USER.P2,0.566392533,3.352592112,7.0,25.40700977
Samoa,WSM,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Samoa,WSM,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,13.0,13.0,13.0,13.0
Samoa,WSM,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,8502.0,9140.0,8895.0,9110.0
Samoa,WSM,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,4083.0,4385.0,4253.0,4437.0
Samoa,WSM,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,10342.0,9782.0,9895.0,10129.0
Samoa,WSM,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,4918.0,4676.0,4800.0,4854.0
Samoa,WSM,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,29018.0,28312.0,27873.0,29980.0
Samoa,WSM,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,27629.0,28944.0,29658.0,30597.0
Samoa,WSM,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,14611.0,15166.0,15534.0,15875.0
Samoa,WSM,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,4503.0,4634.0,4517.0,4771.0
Samoa,WSM,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,19127.0,19804.0,20763.0,21487.0
Samoa,WSM,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,8935.0,9393.0,9871.0,10285.0
Samoa,WSM,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,2.0,2.0,2.0
Samoa,WSM,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
San Marino,SMR,Internet users (per 100 people),IT.NET.USER.P2,48.79949531,50.2595642,,
San Marino,SMR,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
San Marino,SMR,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,14.0
San Marino,SMR,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,,,945.0,
San Marino,SMR,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,,,441.0,
San Marino,SMR,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,,,1112.0,
San Marino,SMR,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,,,529.0,
San Marino,SMR,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,,,1671.0,
San Marino,SMR,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,,,2401.0,
San Marino,SMR,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,,,1254.0,
San Marino,SMR,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,,,323.0,
San Marino,SMR,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,,,1456.0,
San Marino,SMR,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,,,706.0,
San Marino,SMR,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
San Marino,SMR,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Sao Tome and Principe,STP,Internet users (per 100 people),IT.NET.USER.P2,4.638516816,13.75948422,18.75,25.82
Sao Tome and Principe,STP,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Sao Tome and Principe,STP,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Sao Tome and Principe,STP,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,6812.0,7520.0,11842.0,13847.0
Sao Tome and Principe,STP,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,3385.0,3734.0,5876.0,6874.0
Sao Tome and Principe,STP,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,16186.0,18474.0,16035.0,16814.0
Sao Tome and Principe,STP,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,8022.0,9156.0,7949.0,8335.0
Sao Tome and Principe,STP,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,23387.0,23482.0,27970.0,31301.0
Sao Tome and Principe,STP,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,15698.0,18742.0,19064.0,26046.0
Sao Tome and Principe,STP,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,7902.0,9432.0,9607.0,13121.0
Sao Tome and Principe,STP,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3743.0,3721.0,4237.0,4970.0
Sao Tome and Principe,STP,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,8886.0,11222.0,7222.0,12199.0
Sao Tome and Principe,STP,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,4411.0,5576.0,3581.0,6051.0
Sao Tome and Principe,STP,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,2.0,3.0,3.0
Sao Tome and Principe,STP,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,3.0,3.0
Saudi Arabia,SAU,Internet users (per 100 people),IT.NET.USER.P2,2.210691809,12.70503599,41.0,69.6162358
Saudi Arabia,SAU,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Saudi Arabia,SAU,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Saudi Arabia,SAU,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1380672.0,1569038.0,1606250.0,1606417.0
Saudi Arabia,SAU,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,693246.0,774456.0,797288.0,790419.0
Saudi Arabia,SAU,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1660108.0,1683995.0,1709978.0,1904081.0
Saudi Arabia,SAU,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,820349.0,831263.0,837054.0,931421.0
Saudi Arabia,SAU,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,3154351.0,3329130.0,3348879.0,3511678.0
Saudi Arabia,SAU,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,2572939.0,3028504.0,3132308.0,3155775.0
Saudi Arabia,SAU,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,1267639.0,1534389.0,1572747.0,1593334.0
Saudi Arabia,SAU,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,503534.0,542938.0,553065.0,551169.0
Saudi Arabia,SAU,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,1192267.0,1459466.0,1526058.0,1549358.0
Saudi Arabia,SAU,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,612054.0,719659.0,762273.0,772022.0
Saudi Arabia,SAU,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Saudi Arabia,SAU,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Senegal,SEN,Internet users (per 100 people),IT.NET.USER.P2,0.403967486,4.786684083,8.0,21.69026413
Senegal,SEN,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,3.0,3.0,3.0
Senegal,SEN,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,17.0,16.0,16.0,16.0
Senegal,SEN,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,943593.0,1093504.0,1203608.0,1366037.0
Senegal,SEN,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,468766.0,542592.0,597791.0,677314.0
Senegal,SEN,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,907498.0,1034984.0,1197749.0,1399068.0
Senegal,SEN,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,449622.0,512481.0,592047.0,690224.0
Senegal,SEN,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,1627308.0,1834193.0,2069186.0,2406403.0
Senegal,SEN,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,1574697.0,1843597.0,2037233.0,2289124.0
Senegal,SEN,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,790413.0,927757.0,1024301.0,1152937.0
Senegal,SEN,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,254842.0,288916.0,318855.0,370004.0
Senegal,SEN,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,631104.0,750093.0,833625.0,923087.0
Senegal,SEN,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,315518.0,373248.0,415141.0,458873.0
Senegal,SEN,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Senegal,SEN,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Serbia,SRB,Internet users (per 100 people),IT.NET.USER.P2,,26.3,40.9,65.3170254
Serbia,SRB,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Serbia,SRB,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Serbia,SRB,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,375984.0,340464.0,308577.0,284575.0
Serbia,SRB,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,183241.0,166303.0,150331.0,138352.0
Serbia,SRB,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,320398.0,288058.0,299219.0,265257.0
Serbia,SRB,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,155680.0,140816.0,145116.0,128315.0
Serbia,SRB,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,338672.0,316226.0,295280.0,275520.0
Serbia,SRB,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,782082.0,713777.0,646227.0,572515.0
Serbia,SRB,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,399913.0,365488.0,331174.0,294513.0
Serbia,SRB,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,86002.0,81648.0,70007.0,71228.0
Serbia,SRB,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,406098.0,373313.0,337650.0,287940.0
Serbia,SRB,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,198928.0,181986.0,164722.0,139650.0
Serbia,SRB,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Serbia,SRB,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,4.0,4.0
Seychelles,SYC,Internet users (per 100 people),IT.NET.USER.P2,7.395629183,25.41326815,41.0,54.25961786
Seychelles,SYC,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Seychelles,SYC,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Seychelles,SYC,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,4846.0,4460.0,4111.0,3832.0
Seychelles,SYC,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,2360.0,2180.0,1994.0,1881.0
Seychelles,SYC,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,3058.0,2821.0,2771.0,3300.0
Seychelles,SYC,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,1490.0,1369.0,1359.0,1611.0
Seychelles,SYC,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,9500.0,8439.0,7834.0,8773.0
Seychelles,SYC,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,11363.0,10393.0,10190.0,9061.0
Seychelles,SYC,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,5798.0,5349.0,5272.0,4630.0
Seychelles,SYC,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1602.0,1464.0,1309.0,1325.0
Seychelles,SYC,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,6517.0,5933.0,6079.0,5229.0
Seychelles,SYC,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,3205.0,2864.0,2924.0,2550.0
Seychelles,SYC,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Seychelles,SYC,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Sierra Leone,SLE,Internet users (per 100 people),IT.NET.USER.P2,0.118254246,0.21539161,0.58,6.344421603
Sierra Leone,SLE,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Sierra Leone,SLE,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Sierra Leone,SLE,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,290400.0,350550.0,405251.0,471194.0
Sierra Leone,SLE,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,145984.0,177132.0,205309.0,236886.0
Sierra Leone,SLE,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,374694.0,468678.0,536905.0,586756.0
Sierra Leone,SLE,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,189253.0,236155.0,268791.0,293437.0
Sierra Leone,SLE,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,653759.0,798390.0,933044.0,1066030.0
Sierra Leone,SLE,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,557270.0,677825.0,775297.0,1038884.0
Sierra Leone,SLE,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,277296.0,335817.0,382567.0,514844.0
Sierra Leone,SLE,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,102166.0,122671.0,143710.0,166184.0
Sierra Leone,SLE,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,266870.0,327275.0,370046.0,567690.0
Sierra Leone,SLE,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,133990.0,164876.0,187421.0,287154.0
Sierra Leone,SLE,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Sierra Leone,SLE,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Singapore,SGP,Internet users (per 100 people),IT.NET.USER.P2,36.0,61.0,71.0,79.012957
Singapore,SGP,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Singapore,SGP,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,14.0
Singapore,SGP,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,,,,
Singapore,SGP,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,,,,
Singapore,SGP,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,,,,
Singapore,SGP,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,,,,
Singapore,SGP,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,,,,
